"N_BacBac";"P_BacBac";"N_BacDino";"P_BacDino";"N_DinoDino";"P_DinoDino";"N_AAutres";"P_AAutres";"N_asso";"N_bac";"P_bac";"N_dino";"P_dino";"N_autres";"P_autres";"N_taxons"
"377";0,230581039755352;578;0,353516819571865;221;0,135168195718654;459;0,280733944954128;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"372";0,227522935779817;570;0,348623853211009;230;0,140672782874618;463;0,283180428134557;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"366";0,223853211009174;583;0,356574923547401;221;0,135168195718654;465;0,284403669724771;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"389";0,237920489296636;548;0,335168195718654;248;0,151681957186544;450;0,275229357798165;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"360";0,220183486238532;590;0,36085626911315;225;0,137614678899083;460;0,281345565749235;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"338";0,206727828746177;573;0,35045871559633;223;0,136391437308868;501;0,306422018348624;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"380";0,232415902140673;590;0,36085626911315;219;0,13394495412844;446;0,272782874617737;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"335";0,204892966360856;595;0,363914373088685;228;0,139449541284404;477;0,291743119266055;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"368";0,225076452599388;562;0,343730886850153;217;0,132721712538226;488;0,298470948012232;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"362";0,221406727828746;572;0,349847094801223;224;0,137003058103976;477;0,291743119266055;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"359";0,219571865443425;585;0,357798165137615;228;0,139449541284404;463;0,283180428134557;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"346";0,211620795107034;594;0,363302752293578;227;0,138837920489297;468;0,286238532110092;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"380";0,232415902140673;580;0,35474006116208;207;0,126605504587156;468;0,286238532110092;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"379";0,231804281345566;575;0,351681957186544;222;0,135779816513761;459;0,280733944954128;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"363";0,222018348623853;589;0,360244648318043;210;0,128440366972477;473;0,289296636085627;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"381";0,23302752293578;570;0,348623853211009;215;0,131498470948012;469;0,286850152905199;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"367";0,224464831804281;593;0,362691131498471;216;0,132110091743119;459;0,280733944954128;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"377";0,230581039755352;591;0,361467889908257;205;0,125382262996942;462;0,28256880733945;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"362";0,221406727828746;559;0,341896024464832;218;0,133333333333333;496;0,303363914373089;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"362";0,221406727828746;580;0,35474006116208;229;0,140061162079511;464;0,283792048929664;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"350";0,214067278287462;579;0,354128440366972;206;0,125993883792049;500;0,305810397553517;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"360";0,220183486238532;575;0,351681957186544;246;0,15045871559633;454;0,277675840978593;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"348";0,212844036697248;597;0,365137614678899;226;0,13822629969419;464;0,283792048929664;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"355";0,217125382262997;597;0,365137614678899;210;0,128440366972477;473;0,289296636085627;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"348";0,212844036697248;592;0,362079510703364;209;0,12782874617737;486;0,297247706422018;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"389";0,237920489296636;580;0,35474006116208;206;0,125993883792049;460;0,281345565749235;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"342";0,209174311926606;586;0,358409785932722;220;0,134556574923547;487;0,297859327217125;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"375";0,229357798165138;587;0,359021406727829;209;0,12782874617737;464;0,283792048929664;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"319";0,195107033639144;596;0,364525993883792;234;0,143119266055046;486;0,297247706422018;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"347";0,212232415902141;573;0,35045871559633;232;0,141896024464832;483;0,295412844036697;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"361";0,220795107033639;566;0,346177370030581;222;0,135779816513761;486;0,297247706422018;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"362";0,221406727828746;578;0,353516819571865;224;0,137003058103976;471;0,288073394495413;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"354";0,21651376146789;599;0,366360856269113;212;0,129663608562691;470;0,287461773700306;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"369";0,225688073394495;560;0,342507645259939;232;0,141896024464832;474;0,289908256880734;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"359";0,219571865443425;586;0,358409785932722;219;0,13394495412844;471;0,288073394495413;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"347";0,212232415902141;612;0,374311926605505;210;0,128440366972477;466;0,285015290519878;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"341";0,208562691131498;593;0,362691131498471;227;0,138837920489297;474;0,289908256880734;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"340";0,207951070336391;602;0,368195718654434;215;0,131498470948012;478;0,292354740061162;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"361";0,220795107033639;554;0,338837920489297;232;0,141896024464832;488;0,298470948012232;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"358";0,218960244648318;595;0,363914373088685;229;0,140061162079511;453;0,277064220183486;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"369";0,225688073394495;564;0,344954128440367;229;0,140061162079511;473;0,289296636085627;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"358";0,218960244648318;580;0,35474006116208;224;0,137003058103976;473;0,289296636085627;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"369";0,225688073394495;588;0,359633027522936;212;0,129663608562691;466;0,285015290519878;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"368";0,225076452599388;593;0,362691131498471;213;0,130275229357798;461;0,281957186544342;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"375";0,229357798165138;553;0,33822629969419;233;0,142507645259939;474;0,289908256880734;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"365";0,223241590214067;576;0,352293577981651;237;0,144954128440367;457;0,279510703363914;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"359";0,219571865443425;561;0,343119266055046;229;0,140061162079511;486;0,297247706422018;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"383";0,234250764525994;559;0,341896024464832;208;0,127217125382263;485;0,296636085626911;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"384";0,234862385321101;546;0,33394495412844;225;0,137614678899083;480;0,293577981651376;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"338";0,206727828746177;604;0,369418960244648;240;0,146788990825688;453;0,277064220183486;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"396";0,242201834862385;553;0,33822629969419;221;0,135168195718654;465;0,284403669724771;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"369";0,225688073394495;574;0,351070336391437;225;0,137614678899083;467;0,285626911314985;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"370";0,226299694189602;558;0,341284403669725;227;0,138837920489297;480;0,293577981651376;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"349";0,213455657492355;588;0,359633027522936;216;0,132110091743119;482;0,29480122324159;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"359";0,219571865443425;588;0,359633027522936;217;0,132721712538226;471;0,288073394495413;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"361";0,220795107033639;554;0,338837920489297;243;0,148623853211009;477;0,291743119266055;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"357";0,218348623853211;586;0,358409785932722;222;0,135779816513761;470;0,287461773700306;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"368";0,225076452599388;564;0,344954128440367;234;0,143119266055046;469;0,286850152905199;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"341";0,208562691131498;591;0,361467889908257;250;0,152905198776758;453;0,277064220183486;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"347";0,212232415902141;597;0,365137614678899;236;0,14434250764526;455;0,2782874617737;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"353";0,215902140672783;561;0,343119266055046;214;0,130886850152905;507;0,310091743119266;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"375";0,229357798165138;593;0,362691131498471;205;0,125382262996942;462;0,28256880733945;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"348";0,212844036697248;577;0,352905198776758;224;0,137003058103976;486;0,297247706422018;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"344";0,21039755351682;581;0,355351681957187;236;0,14434250764526;474;0,289908256880734;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"358";0,218960244648318;554;0,338837920489297;224;0,137003058103976;499;0,30519877675841;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"349";0,213455657492355;593;0,362691131498471;212;0,129663608562691;481;0,294189602446483;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"351";0,214678899082569;587;0,359021406727829;207;0,126605504587156;490;0,299694189602446;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"359";0,219571865443425;593;0,362691131498471;208;0,127217125382263;475;0,290519877675841;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"342";0,209174311926606;580;0,35474006116208;230;0,140672782874618;483;0,295412844036697;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"354";0,21651376146789;586;0,358409785932722;206;0,125993883792049;489;0,299082568807339;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"360";0,220183486238532;581;0,355351681957187;207;0,126605504587156;487;0,297859327217125;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"344";0,21039755351682;590;0,36085626911315;216;0,132110091743119;485;0,296636085626911;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"368";0,225076452599388;560;0,342507645259939;223;0,136391437308868;484;0,296024464831804;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"339";0,207339449541284;606;0,370642201834862;220;0,134556574923547;470;0,287461773700306;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"371";0,226911314984709;576;0,352293577981651;241;0,147400611620795;447;0,273394495412844;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"371";0,226911314984709;577;0,352905198776758;212;0,129663608562691;475;0,290519877675841;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"348";0,212844036697248;583;0,356574923547401;219;0,13394495412844;485;0,296636085626911;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"352";0,215290519877676;581;0,355351681957187;229;0,140061162079511;473;0,289296636085627;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"349";0,213455657492355;609;0,372477064220184;217;0,132721712538226;460;0,281345565749235;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"369";0,225688073394495;584;0,357186544342508;212;0,129663608562691;470;0,287461773700306;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"359";0,219571865443425;602;0,368195718654434;225;0,137614678899083;449;0,274617737003058;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"353";0,215902140672783;562;0,343730886850153;239;0,146177370030581;481;0,294189602446483;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"376";0,229969418960245;563;0,34434250764526;205;0,125382262996942;491;0,300305810397553;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"376";0,229969418960245;540;0,330275229357798;214;0,130886850152905;505;0,308868501529052;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"348";0,212844036697248;597;0,365137614678899;222;0,135779816513761;468;0,286238532110092;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"342";0,209174311926606;620;0,379204892966361;229;0,140061162079511;444;0,271559633027523;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"373";0,228134556574924;579;0,354128440366972;210;0,128440366972477;473;0,289296636085627;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"333";0,203669724770642;592;0,362079510703364;227;0,138837920489297;483;0,295412844036697;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"346";0,211620795107034;612;0,374311926605505;226;0,13822629969419;451;0,275840978593272;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"369";0,225688073394495;604;0,369418960244648;204;0,124770642201835;458;0,280122324159021;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"365";0,223241590214067;577;0,352905198776758;212;0,129663608562691;481;0,294189602446483;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"379";0,231804281345566;566;0,346177370030581;215;0,131498470948012;475;0,290519877675841;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"362";0,221406727828746;563;0,34434250764526;225;0,137614678899083;485;0,296636085626911;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"336";0,205504587155963;596;0,364525993883792;231;0,141284403669725;472;0,28868501529052;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"338";0,206727828746177;581;0,355351681957187;222;0,135779816513761;494;0,302140672782875;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"364";0,22262996941896;602;0,368195718654434;216;0,132110091743119;453;0,277064220183486;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"337";0,20611620795107;604;0,369418960244648;215;0,131498470948012;479;0,292966360856269;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"367";0,224464831804281;594;0,363302752293578;219;0,13394495412844;455;0,2782874617737;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"358";0,218960244648318;565;0,345565749235474;206;0,125993883792049;506;0,309480122324159;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"350";0,214067278287462;599;0,366360856269113;223;0,136391437308868;463;0,283180428134557;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"365";0,223241590214067;567;0,346788990825688;222;0,135779816513761;481;0,294189602446483;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"357";0,218348623853211;574;0,351070336391437;221;0,135168195718654;483;0,295412844036697;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"343";0,209785932721713;569;0,348012232415902;221;0,135168195718654;502;0,307033639143731;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"352";0,215290519877676;578;0,353516819571865;217;0,132721712538226;488;0,298470948012232;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"372";0,227522935779817;585;0,357798165137615;214;0,130886850152905;464;0,283792048929664;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"330";0,201834862385321;584;0,357186544342508;232;0,141896024464832;489;0,299082568807339;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"338";0,206727828746177;571;0,349235474006116;245;0,149847094801223;481;0,294189602446483;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"357";0,218348623853211;605;0,370030581039755;214;0,130886850152905;459;0,280733944954128;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"356";0,217737003058104;570;0,348623853211009;223;0,136391437308868;486;0,297247706422018;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"357";0,218348623853211;566;0,346177370030581;226;0,13822629969419;486;0,297247706422018;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"376";0,229969418960245;567;0,346788990825688;228;0,139449541284404;464;0,283792048929664;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"343";0,209785932721713;595;0,363914373088685;219;0,13394495412844;478;0,292354740061162;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"360";0,220183486238532;587;0,359021406727829;215;0,131498470948012;473;0,289296636085627;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"328";0,200611620795107;588;0,359633027522936;204;0,124770642201835;515;0,314984709480122;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"363";0,222018348623853;587;0,359021406727829;211;0,129051987767584;474;0,289908256880734;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"352";0,215290519877676;579;0,354128440366972;214;0,130886850152905;490;0,299694189602446;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"372";0,227522935779817;546;0,33394495412844;229;0,140061162079511;488;0,298470948012232;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"354";0,21651376146789;563;0,34434250764526;228;0,139449541284404;490;0,299694189602446;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"366";0,223853211009174;567;0,346788990825688;227;0,138837920489297;475;0,290519877675841;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"350";0,214067278287462;589;0,360244648318043;224;0,137003058103976;472;0,28868501529052;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"372";0,227522935779817;576;0,352293577981651;211;0,129051987767584;476;0,291131498470948;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"368";0,225076452599388;572;0,349847094801223;229;0,140061162079511;466;0,285015290519878;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"361";0,220795107033639;562;0,343730886850153;225;0,137614678899083;487;0,297859327217125;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"359";0,219571865443425;581;0,355351681957187;230;0,140672782874618;465;0,284403669724771;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"349";0,213455657492355;578;0,353516819571865;227;0,138837920489297;481;0,294189602446483;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"359";0,219571865443425;579;0,354128440366972;231;0,141284403669725;466;0,285015290519878;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"364";0,22262996941896;579;0,354128440366972;204;0,124770642201835;488;0,298470948012232;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"334";0,204281345565749;597;0,365137614678899;222;0,135779816513761;482;0,29480122324159;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"356";0,217737003058104;551;0,337003058103976;226;0,13822629969419;502;0,307033639143731;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"349";0,213455657492355;586;0,358409785932722;212;0,129663608562691;488;0,298470948012232;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"365";0,223241590214067;575;0,351681957186544;212;0,129663608562691;483;0,295412844036697;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"352";0,215290519877676;583;0,356574923547401;232;0,141896024464832;468;0,286238532110092;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"341";0,208562691131498;589;0,360244648318043;214;0,130886850152905;491;0,300305810397553;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"365";0,223241590214067;574;0,351070336391437;218;0,133333333333333;478;0,292354740061162;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"354";0,21651376146789;592;0,362079510703364;228;0,139449541284404;461;0,281957186544342;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"355";0,217125382262997;579;0,354128440366972;204;0,124770642201835;497;0,303975535168196;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"337";0,20611620795107;593;0,362691131498471;210;0,128440366972477;495;0,302752293577982;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"347";0,212232415902141;588;0,359633027522936;219;0,13394495412844;481;0,294189602446483;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"364";0,22262996941896;572;0,349847094801223;212;0,129663608562691;487;0,297859327217125;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"360";0,220183486238532;571;0,349235474006116;228;0,139449541284404;476;0,291131498470948;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"343";0,209785932721713;582;0,355963302752294;223;0,136391437308868;487;0,297859327217125;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"359";0,219571865443425;590;0,36085626911315;211;0,129051987767584;475;0,290519877675841;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"343";0,209785932721713;561;0,343119266055046;213;0,130275229357798;518;0,316819571865443;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"378";0,231192660550459;573;0,35045871559633;212;0,129663608562691;472;0,28868501529052;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"366";0,223853211009174;608;0,371865443425076;208;0,127217125382263;453;0,277064220183486;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"370";0,226299694189602;585;0,357798165137615;217;0,132721712538226;463;0,283180428134557;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
"357";0,218348623853211;572;0,349847094801223;218;0,133333333333333;488;0,298470948012232;1635;42;0,471910112359551;33;0,370786516853933;14;0,157303370786517;89
