"N_BacBac";"P_BacBac";"N_BacDino";"P_BacDino";"N_DinoDino";"P_DinoDino";"N_AAutres";"P_AAutres";"N_asso";"N_bac";"P_bac";"N_dino";"P_dino";"N_autres";"P_autres";"N_taxons"
"381";0,315136476426799;380;0,314309346567411;80;0,0661703887510339;368;0,304383788254756;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"375";0,310173697270471;396;0,327543424317618;82;0,0678246484698098;356;0,294458229942101;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"378";0,312655086848635;359;0,296939619520265;87;0,0719602977667494;385;0,318444995864351;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"383";0,316790736145575;371;0,30686517783292;81;0,0669975186104218;374;0,309346567411084;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"379";0,313482216708023;391;0,323407775020678;77;0,0636889991728701;362;0,299421009098428;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"368";0,304383788254756;367;0,303556658395368;78;0,0645161290322581;396;0,327543424317618;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"360";0,297766749379653;393;0,325062034739454;79;0,065343258891646;377;0,311827956989247;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"363";0,300248138957816;373;0,308519437551696;95;0,0785773366418528;378;0,312655086848635;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"371";0,30686517783292;374;0,309346567411084;98;0,0810587262200165;366;0,30272952853598;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"393";0,325062034739454;372;0,307692307692308;77;0,0636889991728701;367;0,303556658395368;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"395";0,32671629445823;343;0,283705541770058;84;0,0694789081885856;387;0,320099255583127;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"389";0,321753515301902;358;0,296112489660877;95;0,0785773366418528;367;0,303556658395368;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"345";0,285359801488834;404;0,334160463192721;85;0,0703060380479735;375;0,310173697270471;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"392";0,324234904880066;389;0,321753515301902;81;0,0669975186104218;347;0,28701406120761;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"380";0,314309346567411;354;0,292803970223325;90;0,0744416873449131;385;0,318444995864351;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"368";0,304383788254756;398;0,329197684036394;75;0,0620347394540943;368;0,304383788254756;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"383";0,316790736145575;359;0,296939619520265;83;0,0686517783291977;384;0,317617866004963;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"369";0,305210918114144;376;0,311000827129859;99;0,0818858560794045;365;0,301902398676592;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"357";0,295285359801489;387;0,320099255583127;95;0,0785773366418528;370;0,306038047973532;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"393";0,325062034739454;371;0,30686517783292;78;0,0645161290322581;367;0,303556658395368;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"347";0,28701406120761;394;0,325889164598842;74;0,0612076095947064;394;0,325889164598842;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"389";0,321753515301902;369;0,305210918114144;90;0,0744416873449131;361;0,298593879239041;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"386";0,319272125723739;356;0,294458229942101;82;0,0678246484698098;385;0,318444995864351;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"394";0,325889164598842;347;0,28701406120761;82;0,0678246484698098;386;0,319272125723739;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"402";0,332506203473945;349;0,288668320926385;85;0,0703060380479735;373;0,308519437551696;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"387";0,320099255583127;374;0,309346567411084;87;0,0719602977667494;361;0,298593879239041;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"371";0,30686517783292;371;0,30686517783292;93;0,0769230769230769;374;0,309346567411084;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"387";0,320099255583127;372;0,307692307692308;86;0,0711331679073615;364;0,301075268817204;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"394";0,325889164598842;382;0,315963606286187;77;0,0636889991728701;356;0,294458229942101;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"391";0,323407775020678;364;0,301075268817204;85;0,0703060380479735;369;0,305210918114144;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"377";0,311827956989247;381;0,315136476426799;98;0,0810587262200165;353;0,291976840363937;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"383";0,316790736145575;360;0,297766749379653;65;0,0537634408602151;401;0,331679073614558;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"397";0,328370554177006;355;0,293631100082713;79;0,065343258891646;378;0,312655086848635;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"381";0,315136476426799;358;0,296112489660877;91;0,0752688172043011;379;0,313482216708023;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"371";0,30686517783292;370;0,306038047973532;85;0,0703060380479735;383;0,316790736145575;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"369";0,305210918114144;380;0,314309346567411;79;0,065343258891646;381;0,315136476426799;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"379";0,313482216708023;370;0,306038047973532;91;0,0752688172043011;369;0,305210918114144;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"379";0,313482216708023;384;0,317617866004963;75;0,0620347394540943;371;0,30686517783292;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"399";0,330024813895782;363;0,300248138957816;84;0,0694789081885856;363;0,300248138957816;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"376";0,311000827129859;395;0,32671629445823;86;0,0711331679073615;352;0,291149710504549;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"389";0,321753515301902;378;0,312655086848635;77;0,0636889991728701;365;0,301902398676592;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"385";0,318444995864351;380;0,314309346567411;82;0,0678246484698098;362;0,299421009098428;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"395";0,32671629445823;356;0,294458229942101;85;0,0703060380479735;373;0,308519437551696;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"377";0,311827956989247;361;0,298593879239041;98;0,0810587262200165;373;0,308519437551696;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"386";0,319272125723739;374;0,309346567411084;94;0,0777502067824648;355;0,293631100082713;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"392";0,324234904880066;373;0,308519437551696;93;0,0769230769230769;351;0,290322580645161;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"393";0,325062034739454;383;0,316790736145575;83;0,0686517783291977;350;0,289495450785773;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"377";0,311827956989247;367;0,303556658395368;82;0,0678246484698098;383;0,316790736145575;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"379";0,313482216708023;369;0,305210918114144;73;0,0603804797353184;388;0,320926385442514;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"355";0,293631100082713;396;0,327543424317618;85;0,0703060380479735;373;0,308519437551696;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"389";0,321753515301902;372;0,307692307692308;79;0,065343258891646;369;0,305210918114144;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"379";0,313482216708023;362;0,299421009098428;93;0,0769230769230769;375;0,310173697270471;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"401";0,331679073614558;336;0,277915632754342;88;0,0727874276261373;384;0,317617866004963;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"390";0,32258064516129;352;0,291149710504549;87;0,0719602977667494;380;0,314309346567411;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"381";0,315136476426799;364;0,301075268817204;95;0,0785773366418528;369;0,305210918114144;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"375";0,310173697270471;364;0,301075268817204;87;0,0719602977667494;383;0,316790736145575;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"397";0,328370554177006;380;0,314309346567411;78;0,0645161290322581;354;0,292803970223325;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"373";0,308519437551696;396;0,327543424317618;74;0,0612076095947064;366;0,30272952853598;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"356";0,294458229942101;399;0,330024813895782;87;0,0719602977667494;367;0,303556658395368;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"383";0,316790736145575;372;0,307692307692308;71;0,0587262200165426;383;0,316790736145575;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"382";0,315963606286187;373;0,308519437551696;72;0,0595533498759305;382;0,315963606286187;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"378";0,312655086848635;372;0,307692307692308;84;0,0694789081885856;375;0,310173697270471;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"390";0,32258064516129;352;0,291149710504549;80;0,0661703887510339;387;0,320099255583127;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"375";0,310173697270471;383;0,316790736145575;87;0,0719602977667494;364;0,301075268817204;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"373";0,308519437551696;358;0,296112489660877;78;0,0645161290322581;400;0,33085194375517;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"358";0,296112489660877;376;0,311000827129859;92;0,076095947063689;383;0,316790736145575;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"378";0,312655086848635;368;0,304383788254756;79;0,065343258891646;384;0,317617866004963;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"367";0,303556658395368;384;0,317617866004963;86;0,0711331679073615;372;0,307692307692308;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"378";0,312655086848635;391;0,323407775020678;83;0,0686517783291977;357;0,295285359801489;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"375";0,310173697270471;373;0,308519437551696;85;0,0703060380479735;376;0,311000827129859;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"381";0,315136476426799;371;0,30686517783292;81;0,0669975186104218;376;0,311000827129859;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"379";0,313482216708023;382;0,315963606286187;82;0,0678246484698098;366;0,30272952853598;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"398";0,329197684036394;353;0,291976840363937;77;0,0636889991728701;381;0,315136476426799;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"385";0,318444995864351;369;0,305210918114144;87;0,0719602977667494;368;0,304383788254756;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"386";0,319272125723739;374;0,309346567411084;82;0,0678246484698098;367;0,303556658395368;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"397";0,328370554177006;370;0,306038047973532;87;0,0719602977667494;355;0,293631100082713;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"377";0,311827956989247;369;0,305210918114144;78;0,0645161290322581;385;0,318444995864351;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"375";0,310173697270471;371;0,30686517783292;81;0,0669975186104218;382;0,315963606286187;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"375";0,310173697270471;390;0,32258064516129;85;0,0703060380479735;359;0,296939619520265;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"410";0,339123242349049;375;0,310173697270471;85;0,0703060380479735;339;0,280397022332506;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"387";0,320099255583127;397;0,328370554177006;74;0,0612076095947064;351;0,290322580645161;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"384";0,317617866004963;359;0,296939619520265;88;0,0727874276261373;378;0,312655086848635;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"381";0,315136476426799;372;0,307692307692308;82;0,0678246484698098;374;0,309346567411084;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"356";0,294458229942101;377;0,311827956989247;88;0,0727874276261373;388;0,320926385442514;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"373";0,308519437551696;392;0,324234904880066;77;0,0636889991728701;367;0,303556658395368;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"361";0,298593879239041;382;0,315963606286187;79;0,065343258891646;387;0,320099255583127;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"384";0,317617866004963;375;0,310173697270471;83;0,0686517783291977;367;0,303556658395368;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"389";0,321753515301902;359;0,296939619520265;98;0,0810587262200165;363;0,300248138957816;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"358";0,296112489660877;372;0,307692307692308;90;0,0744416873449131;389;0,321753515301902;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"376";0,311000827129859;362;0,299421009098428;96;0,0794044665012407;375;0,310173697270471;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"397";0,328370554177006;345;0,285359801488834;76;0,0628618693134822;391;0,323407775020678;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"402";0,332506203473945;365;0,301902398676592;90;0,0744416873449131;352;0,291149710504549;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"390";0,32258064516129;384;0,317617866004963;75;0,0620347394540943;360;0,297766749379653;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"382";0,315963606286187;362;0,299421009098428;90;0,0744416873449131;375;0,310173697270471;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"383";0,316790736145575;373;0,308519437551696;88;0,0727874276261373;365;0,301902398676592;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"364";0,301075268817204;371;0,30686517783292;95;0,0785773366418528;379;0,313482216708023;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"384";0,317617866004963;378;0,312655086848635;81;0,0669975186104218;366;0,30272952853598;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"361";0,298593879239041;360;0,297766749379653;97;0,0802315963606286;391;0,323407775020678;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"383";0,316790736145575;396;0,327543424317618;77;0,0636889991728701;353;0,291976840363937;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"395";0,32671629445823;354;0,292803970223325;89;0,0736145574855252;371;0,30686517783292;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"363";0,300248138957816;363;0,300248138957816;95;0,0785773366418528;388;0,320926385442514;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"376";0,311000827129859;368;0,304383788254756;81;0,0669975186104218;384;0,317617866004963;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"385";0,318444995864351;372;0,307692307692308;87;0,0719602977667494;365;0,301902398676592;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"376";0,311000827129859;383;0,316790736145575;80;0,0661703887510339;370;0,306038047973532;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"394";0,325889164598842;358;0,296112489660877;93;0,0769230769230769;364;0,301075268817204;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"383";0,316790736145575;364;0,301075268817204;92;0,076095947063689;370;0,306038047973532;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"364";0,301075268817204;391;0,323407775020678;86;0,0711331679073615;368;0,304383788254756;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"373";0,308519437551696;365;0,301902398676592;94;0,0777502067824648;377;0,311827956989247;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"372";0,307692307692308;370;0,306038047973532;92;0,076095947063689;375;0,310173697270471;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"390";0,32258064516129;384;0,317617866004963;72;0,0595533498759305;363;0,300248138957816;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"384";0,317617866004963;361;0,298593879239041;93;0,0769230769230769;371;0,30686517783292;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"382";0,315963606286187;378;0,312655086848635;90;0,0744416873449131;359;0,296939619520265;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"364";0,301075268817204;377;0,311827956989247;80;0,0661703887510339;388;0,320926385442514;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"387";0,320099255583127;382;0,315963606286187;74;0,0612076095947064;366;0,30272952853598;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"396";0,327543424317618;369;0,305210918114144;90;0,0744416873449131;354;0,292803970223325;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"355";0,293631100082713;388;0,320926385442514;84;0,0694789081885856;382;0,315963606286187;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"367";0,303556658395368;411;0,339950372208437;73;0,0603804797353184;358;0,296112489660877;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"395";0,32671629445823;364;0,301075268817204;73;0,0603804797353184;377;0,311827956989247;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"391";0,323407775020678;371;0,30686517783292;76;0,0628618693134822;371;0,30686517783292;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"397";0,328370554177006;363;0,300248138957816;71;0,0587262200165426;378;0,312655086848635;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"373";0,308519437551696;389;0,321753515301902;77;0,0636889991728701;370;0,306038047973532;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"379";0,313482216708023;356;0,294458229942101;84;0,0694789081885856;390;0,32258064516129;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"406";0,335814722911497;353;0,291976840363937;81;0,0669975186104218;369;0,305210918114144;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"379";0,313482216708023;386;0,319272125723739;82;0,0678246484698098;362;0,299421009098428;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"392";0,324234904880066;380;0,314309346567411;85;0,0703060380479735;352;0,291149710504549;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"391";0,323407775020678;372;0,307692307692308;65;0,0537634408602151;381;0,315136476426799;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"364";0,301075268817204;365;0,301902398676592;93;0,0769230769230769;387;0,320099255583127;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"386";0,319272125723739;364;0,301075268817204;85;0,0703060380479735;374;0,309346567411084;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"388";0,320926385442514;386;0,319272125723739;77;0,0636889991728701;358;0,296112489660877;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"400";0,33085194375517;367;0,303556658395368;76;0,0628618693134822;366;0,30272952853598;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"381";0,315136476426799;364;0,301075268817204;87;0,0719602977667494;377;0,311827956989247;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"375";0,310173697270471;378;0,312655086848635;90;0,0744416873449131;366;0,30272952853598;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"381";0,315136476426799;401;0,331679073614558;75;0,0620347394540943;352;0,291149710504549;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"405";0,334987593052109;356;0,294458229942101;78;0,0645161290322581;370;0,306038047973532;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"399";0,330024813895782;357;0,295285359801489;83;0,0686517783291977;370;0,306038047973532;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"407";0,336641852770885;369;0,305210918114144;85;0,0703060380479735;348;0,287841191066998;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"388";0,320926385442514;376;0,311000827129859;89;0,0736145574855252;356;0,294458229942101;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"388";0,320926385442514;378;0,312655086848635;79;0,065343258891646;364;0,301075268817204;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"367";0,303556658395368;396;0,327543424317618;82;0,0678246484698098;364;0,301075268817204;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"389";0,321753515301902;354;0,292803970223325;84;0,0694789081885856;382;0,315963606286187;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"379";0,313482216708023;364;0,301075268817204;88;0,0727874276261373;378;0,312655086848635;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"381";0,315136476426799;364;0,301075268817204;82;0,0678246484698098;382;0,315963606286187;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"395";0,32671629445823;369;0,305210918114144;87;0,0719602977667494;358;0,296112489660877;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"377";0,311827956989247;371;0,30686517783292;77;0,0636889991728701;384;0,317617866004963;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"387";0,320099255583127;374;0,309346567411084;73;0,0603804797353184;375;0,310173697270471;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"382";0,315963606286187;367;0,303556658395368;91;0,0752688172043011;369;0,305210918114144;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"404";0,334160463192721;352;0,291149710504549;79;0,065343258891646;374;0,309346567411084;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"374";0,309346567411084;376;0,311000827129859;92;0,076095947063689;367;0,303556658395368;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"387";0,320099255583127;364;0,301075268817204;82;0,0678246484698098;376;0,311000827129859;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"386";0,319272125723739;373;0,308519437551696;78;0,0645161290322581;372;0,307692307692308;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"363";0,300248138957816;366;0,30272952853598;93;0,0769230769230769;387;0,320099255583127;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"384";0,317617866004963;385;0,318444995864351;90;0,0744416873449131;350;0,289495450785773;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"362";0,299421009098428;385;0,318444995864351;87;0,0719602977667494;375;0,310173697270471;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"382";0,315963606286187;387;0,320099255583127;96;0,0794044665012407;344;0,284532671629446;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
"391";0,323407775020678;372;0,307692307692308;88;0,0727874276261373;358;0,296112489660877;1209;44;0,564102564102564;21;0,269230769230769;13;0,166666666666667;78
